Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:48:46.604000,VET,5,,29.0,3.0,,,0 days 00:00:46.532000,0 days 00:00:55.581000,0 days 00:00:50.433000,0 days 01:47:00.638000,0 days 01:47:56.202000,0 days 01:48:46.765000,122.0,133.0,124.0,181.0,False,MEDIUM,3.0,True,Aston Martin,0 days 01:46:14.047000,2021-09-12 13:47:15.656,4,13.0,False,,False,False
0 days 01:51:01.647000,VET,5,0 days 00:02:15.043000,30.0,3.0,,,0 days 00:00:39.274000,0 days 00:00:54.389000,0 days 00:00:41.380000,0 days 01:49:25.891000,0 days 01:50:20.280000,0 days 01:51:01.660000,138.0,212.0,324.0,184.0,False,MEDIUM,4.0,True,Aston Martin,0 days 01:48:46.604000,2021-09-12 13:49:48.213,4,13.0,False,,False,False
0 days 01:52:30.563000,VET,5,0 days 00:01:28.916000,31.0,3.0,,,0 days 00:00:28.585000,0 days 00:00:30.763000,0 days 00:00:29.568000,0 days 01:51:30.245000,0 days 01:52:01.008000,0 days 01:52:30.576000,322.0,317.0,327.0,340.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:51:01.647000,2021-09-12 13:52:03.256,1,13.0,False,,False,False
0 days 01:53:59.698000,VET,5,0 days 00:01:29.135000,32.0,3.0,,,0 days 00:00:29.203000,0 days 00:00:30.611000,0 days 00:00:29.321000,0 days 01:52:59.779000,0 days 01:53:30.390000,0 days 01:53:59.711000,320.0,314.0,316.0,332.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:52:30.563000,2021-09-12 13:53:32.172,2,13.0,False,,False,True
0 days 01:55:27.162000,VET,5,0 days 00:01:27.464000,33.0,3.0,,,0 days 00:00:28.377000,0 days 00:00:29.925000,0 days 00:00:29.162000,0 days 01:54:28.088000,0 days 01:54:58.013000,0 days 01:55:27.175000,310.0,328.0,314.0,327.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:53:59.698000,2021-09-12 13:55:01.307,1,13.0,False,,False,True
0 days 01:56:54.098000,VET,5,0 days 00:01:26.936000,34.0,3.0,,,0 days 00:00:28.039000,0 days 00:00:29.618000,0 days 00:00:29.279000,0 days 01:55:55.214000,0 days 01:56:24.832000,0 days 01:56:54.111000,321.0,337.0,311.0,332.0,False,MEDIUM,8.0,True,Aston Martin,0 days 01:55:27.162000,2021-09-12 13:56:28.771,1,13.0,False,,False,True
0 days 01:58:20.971000,VET,5,0 days 00:01:26.873000,35.0,3.0,,,0 days 00:00:28.055000,0 days 00:00:29.748000,0 days 00:00:29.070000,0 days 01:57:22.166000,0 days 01:57:51.914000,0 days 01:58:20.984000,310.0,328.0,312.0,336.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:56:54.098000,2021-09-12 13:57:55.707,1,13.0,False,,False,True
0 days 01:59:47.511000,VET,5,0 days 00:01:26.540000,36.0,3.0,,,0 days 00:00:28.231000,0 days 00:00:29.473000,0 days 00:00:28.836000,0 days 01:58:49.215000,0 days 01:59:18.688000,0 days 01:59:47.524000,309.0,325.0,313.0,329.0,True,MEDIUM,10.0,True,Aston Martin,0 days 01:58:20.971000,2021-09-12 13:59:22.580,1,13.0,False,,False,True
0 days 02:01:13.917000,VET,5,0 days 00:01:26.406000,37.0,3.0,,,0 days 00:00:28.222000,0 days 00:00:29.314000,0 days 00:00:28.870000,0 days 02:00:15.746000,0 days 02:00:45.060000,0 days 02:01:13.930000,,331.0,314.0,324.0,True,MEDIUM,11.0,True,Aston Martin,0 days 01:59:47.511000,2021-09-12 14:00:49.120,1,13.0,False,,False,True
0 days 02:02:40.417000,VET,5,0 days 00:01:26.500000,38.0,3.0,,,0 days 00:00:27.976000,0 days 00:00:29.759000,0 days 00:00:28.765000,0 days 02:01:41.906000,0 days 02:02:11.665000,0 days 02:02:40.430000,312.0,325.0,314.0,335.0,False,MEDIUM,12.0,True,Aston Martin,0 days 02:01:13.917000,2021-09-12 14:02:15.526,1,13.0,False,,False,True
0 days 02:04:07.044000,VET,5,0 days 00:01:26.627000,39.0,3.0,,,0 days 00:00:28.272000,0 days 00:00:29.514000,0 days 00:00:28.841000,0 days 02:03:08.702000,0 days 02:03:38.216000,0 days 02:04:07.057000,308.0,327.0,313.0,331.0,False,MEDIUM,13.0,True,Aston Martin,0 days 02:02:40.417000,2021-09-12 14:03:42.026,1,13.0,False,,False,True
0 days 02:05:33.732000,VET,5,0 days 00:01:26.688000,40.0,3.0,,,0 days 00:00:28.329000,0 days 00:00:29.531000,0 days 00:00:28.828000,0 days 02:04:35.386000,0 days 02:05:04.917000,0 days 02:05:33.745000,309.0,322.0,312.0,,False,MEDIUM,14.0,True,Aston Martin,0 days 02:04:07.044000,2021-09-12 14:05:08.653,1,13.0,False,,False,True
0 days 02:07:00.215000,VET,5,0 days 00:01:26.483000,41.0,3.0,,,0 days 00:00:28.062000,0 days 00:00:29.750000,0 days 00:00:28.671000,0 days 02:06:01.807000,0 days 02:06:31.557000,0 days 02:07:00.228000,314.0,319.0,311.0,335.0,False,MEDIUM,15.0,True,Aston Martin,0 days 02:05:33.732000,2021-09-12 14:06:35.341,2,13.0,False,,False,True
0 days 02:08:27.019000,VET,5,0 days 00:01:26.804000,42.0,3.0,,,0 days 00:00:28.307000,0 days 00:00:29.509000,0 days 00:00:28.988000,0 days 02:07:28.535000,0 days 02:07:58.044000,0 days 02:08:27.032000,312.0,324.0,315.0,330.0,False,MEDIUM,16.0,True,Aston Martin,0 days 02:07:00.215000,2021-09-12 14:08:01.824,1,13.0,False,,False,True
0 days 02:09:54.156000,VET,5,0 days 00:01:27.137000,43.0,3.0,,,0 days 00:00:28.301000,0 days 00:00:29.764000,0 days 00:00:29.072000,0 days 02:08:55.333000,0 days 02:09:25.097000,0 days 02:09:54.169000,316.0,323.0,314.0,333.0,False,MEDIUM,17.0,True,Aston Martin,0 days 02:08:27.019000,2021-09-12 14:09:28.628,2,13.0,False,,False,True
0 days 02:11:37.179000,VET,5,0 days 00:01:43.023000,44.0,3.0,,,0 days 00:00:34.471000,0 days 00:00:39.728000,0 days 00:00:28.824000,0 days 02:10:28.640000,0 days 02:11:08.368000,0 days 02:11:37.192000,265.0,281.0,320.0,,False,MEDIUM,18.0,True,Aston Martin,0 days 02:09:54.156000,2021-09-12 14:10:55.765,267,13.0,False,,False,False
0 days 02:13:03.810000,VET,5,0 days 00:01:26.631000,45.0,3.0,,,0 days 00:00:28.068000,0 days 00:00:30.060000,0 days 00:00:28.503000,0 days 02:12:05.260000,0 days 02:12:35.320000,0 days 02:13:03.823000,333.0,307.0,307.0,349.0,False,MEDIUM,19.0,True,Aston Martin,0 days 02:11:37.179000,2021-09-12 14:12:38.788,1,12.0,True,TRACK LIMITS AT TURN 11,False,True
0 days 02:14:30.308000,VET,5,0 days 00:01:26.498000,46.0,3.0,,,0 days 00:00:28.574000,0 days 00:00:29.280000,0 days 00:00:28.644000,0 days 02:13:32.397000,0 days 02:14:01.677000,0 days 02:14:30.321000,307.0,319.0,313.0,310.0,False,MEDIUM,20.0,True,Aston Martin,0 days 02:13:03.810000,2021-09-12 14:14:05.419,1,12.0,True,TRACK LIMITS AT TURN 11,False,True
0 days 02:15:56.581000,VET,5,0 days 00:01:26.273000,47.0,3.0,,,0 days 00:00:28.281000,0 days 00:00:29.287000,0 days 00:00:28.705000,0 days 02:14:58.602000,0 days 02:15:27.889000,0 days 02:15:56.594000,311.0,322.0,312.0,328.0,True,MEDIUM,21.0,True,Aston Martin,0 days 02:14:30.308000,2021-09-12 14:15:31.917,1,12.0,False,,False,True
0 days 02:17:22.903000,VET,5,0 days 00:01:26.322000,48.0,3.0,,,0 days 00:00:28.318000,0 days 00:00:29.387000,0 days 00:00:28.617000,0 days 02:16:24.912000,0 days 02:16:54.299000,0 days 02:17:22.916000,308.0,318.0,312.0,327.0,False,MEDIUM,22.0,True,Aston Martin,0 days 02:15:56.581000,2021-09-12 14:16:58.190,1,12.0,False,,False,True
0 days 02:18:49.053000,VET,5,0 days 00:01:26.150000,49.0,3.0,,,0 days 00:00:28.291000,0 days 00:00:29.209000,0 days 00:00:28.650000,0 days 02:17:51.207000,0 days 02:18:20.416000,0 days 02:18:49.066000,309.0,320.0,312.0,316.0,True,MEDIUM,23.0,True,Aston Martin,0 days 02:17:22.903000,2021-09-12 14:18:24.512,1,12.0,False,,False,True
0 days 02:20:14.991000,VET,5,0 days 00:01:25.938000,50.0,3.0,,,0 days 00:00:28.152000,0 days 00:00:29.153000,0 days 00:00:28.633000,0 days 02:19:17.218000,0 days 02:19:46.371000,0 days 02:20:15.004000,,321.0,312.0,329.0,True,MEDIUM,24.0,True,Aston Martin,0 days 02:18:49.053000,2021-09-12 14:19:50.662,1,12.0,False,,False,True
0 days 02:21:41.393000,VET,5,0 days 00:01:26.402000,51.0,3.0,,,0 days 00:00:28.748000,0 days 00:00:29.244000,0 days 00:00:28.410000,0 days 02:20:43.752000,0 days 02:21:12.996000,0 days 02:21:41.406000,306.0,314.0,312.0,328.0,False,MEDIUM,25.0,True,Aston Martin,0 days 02:20:14.991000,2021-09-12 14:21:16.600,1,12.0,False,,False,True
0 days 02:23:07.674000,VET,5,0 days 00:01:26.281000,52.0,3.0,,,0 days 00:00:28.511000,0 days 00:00:29.308000,0 days 00:00:28.462000,0 days 02:22:09.917000,0 days 02:22:39.225000,0 days 02:23:07.687000,307.0,308.0,311.0,316.0,False,MEDIUM,26.0,True,Aston Martin,0 days 02:21:41.393000,2021-09-12 14:22:43.002,1,12.0,False,,False,True
0 days 02:24:33.784000,VET,5,0 days 00:01:26.110000,53.0,3.0,,,0 days 00:00:28.362000,0 days 00:00:29.374000,0 days 00:00:28.374000,0 days 02:23:36.049000,0 days 02:24:05.423000,0 days 02:24:33.797000,309.0,309.0,312.0,327.0,False,MEDIUM,27.0,True,Aston Martin,0 days 02:23:07.674000,2021-09-12 14:24:09.283,1,12.0,False,,False,True
0 days 01:04:04.192000,SAI,55,0 days 00:01:49.405000,1.0,1.0,,,,0 days 00:00:31.684000,0 days 00:00:46.201000,,0 days 01:03:18.078000,0 days 01:04:04.413000,335.0,313.0,251.0,276.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:02:14.632000,2021-09-12 13:03:16.241,267,7.0,False,,False,False
0 days 01:05:32.090000,SAI,55,0 days 00:01:27.898000,2.0,1.0,,,0 days 00:00:29.321000,0 days 00:00:29.680000,0 days 00:00:28.897000,0 days 01:04:33.572000,0 days 01:05:03.252000,0 days 01:05:32.149000,317.0,313.0,305.0,307.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:04:04.192000,2021-09-12 13:05:05.801,7,6.0,False,,False,False
0 days 01:06:58.701000,SAI,55,0 days 00:01:26.611000,3.0,1.0,,,0 days 00:00:28.445000,0 days 00:00:29.335000,0 days 00:00:28.831000,0 days 01:06:00.594000,0 days 01:06:29.929000,0 days 01:06:58.760000,315.0,316.0,303.0,321.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:05:32.090000,2021-09-12 13:06:33.699,1,6.0,False,,False,True
0 days 01:08:25.869000,SAI,55,0 days 00:01:27.168000,4.0,1.0,,,0 days 00:00:28.615000,0 days 00:00:29.378000,0 days 00:00:29.175000,0 days 01:07:27.375000,0 days 01:07:56.753000,0 days 01:08:25.928000,310.0,310.0,302.0,312.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:06:58.701000,2021-09-12 13:08:00.310,1,6.0,False,,False,True
0 days 01:09:52.672000,SAI,55,0 days 00:01:26.803000,5.0,1.0,,,0 days 00:00:28.378000,0 days 00:00:29.414000,0 days 00:00:29.011000,0 days 01:08:54.306000,0 days 01:09:23.720000,0 days 01:09:52.731000,309.0,312.0,301.0,330.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:08:25.869000,2021-09-12 13:09:27.478,1,6.0,False,,False,True
0 days 01:11:19.657000,SAI,55,0 days 00:01:26.985000,6.0,1.0,,,0 days 00:00:28.678000,0 days 00:00:29.310000,0 days 00:00:28.997000,0 days 01:10:21.409000,0 days 01:10:50.719000,0 days 01:11:19.716000,306.0,310.0,303.0,313.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:09:52.672000,2021-09-12 13:10:54.281,1,6.0,False,,False,True
0 days 01:12:46.849000,SAI,55,0 days 00:01:27.192000,7.0,1.0,,,0 days 00:00:28.635000,0 days 00:00:29.493000,0 days 00:00:29.064000,0 days 01:11:48.351000,0 days 01:12:17.844000,0 days 01:12:46.908000,,309.0,302.0,312.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:11:19.657000,2021-09-12 13:12:21.266,1,6.0,False,,False,True
0 days 01:14:13.839000,SAI,55,0 days 00:01:26.990000,8.0,1.0,,,0 days 00:00:28.438000,0 days 00:00:29.439000,0 days 00:00:29.113000,0 days 01:13:15.346000,0 days 01:13:44.785000,0 days 01:14:13.898000,308.0,310.0,302.0,327.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:12:46.849000,2021-09-12 13:13:48.458,1,6.0,False,,False,True
0 days 01:15:43.481000,SAI,55,0 days 00:01:29.642000,9.0,1.0,,,0 days 00:00:28.873000,0 days 00:00:31.198000,0 days 00:00:29.571000,0 days 01:14:42.771000,0 days 01:15:13.969000,0 days 01:15:43.540000,309.0,323.0,303.0,328.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:14:13.839000,2021-09-12 13:15:15.448,1,7.0,False,,False,True
0 days 01:17:11.156000,SAI,55,0 days 00:01:27.675000,10.0,1.0,,,0 days 00:00:28.624000,0 days 00:00:29.872000,0 days 00:00:29.179000,0 days 01:16:12.164000,0 days 01:16:42.036000,0 days 01:17:11.215000,307.0,311.0,303.0,316.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:15:43.481000,2021-09-12 13:16:45.090,1,7.0,False,,False,True
0 days 01:18:38.603000,SAI,55,0 days 00:01:27.447000,11.0,1.0,,,0 days 00:00:28.624000,0 days 00:00:29.625000,0 days 00:00:29.198000,,0 days 01:18:09.464000,0 days 01:18:38.662000,310.0,312.0,303.0,314.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:17:11.156000,2021-09-12 13:18:12.765,1,7.0,False,,False,True
0 days 01:20:05.983000,SAI,55,0 days 00:01:27.380000,12.0,1.0,,,0 days 00:00:28.585000,0 days 00:00:29.603000,0 days 00:00:29.192000,0 days 01:19:07.247000,0 days 01:19:36.850000,0 days 01:20:06.042000,307.0,310.0,303.0,313.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:18:38.603000,2021-09-12 13:19:40.212,1,7.0,False,,False,True
0 days 01:21:32.997000,SAI,55,0 days 00:01:27.014000,13.0,1.0,,,0 days 00:00:28.526000,0 days 00:00:29.428000,0 days 00:00:29.060000,0 days 01:20:34.568000,0 days 01:21:03.996000,0 days 01:21:33.056000,309.0,311.0,304.0,311.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:20:05.983000,2021-09-12 13:21:07.592,1,7.0,False,,False,True
0 days 01:23:00.005000,SAI,55,0 days 00:01:27.008000,14.0,1.0,,,0 days 00:00:28.353000,0 days 00:00:29.552000,0 days 00:00:29.103000,0 days 01:22:01.409000,0 days 01:22:30.961000,0 days 01:23:00.064000,310.0,312.0,302.0,312.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:21:32.997000,2021-09-12 13:22:34.606,1,7.0,False,,False,True
0 days 01:24:27.008000,SAI,55,0 days 00:01:27.003000,15.0,1.0,,,0 days 00:00:28.437000,0 days 00:00:29.507000,0 days 00:00:29.059000,0 days 01:23:28.501000,0 days 01:23:58.008000,0 days 01:24:27.067000,312.0,314.0,303.0,315.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:23:00.005000,2021-09-12 13:24:01.614,1,7.0,False,,False,True
0 days 01:25:53.906000,SAI,55,0 days 00:01:26.898000,16.0,1.0,,,0 days 00:00:28.356000,0 days 00:00:29.431000,0 days 00:00:29.111000,0 days 01:24:55.423000,0 days 01:25:24.854000,0 days 01:25:53.965000,311.0,313.0,303.0,,False,MEDIUM,16.0,True,Ferrari,0 days 01:24:27.008000,2021-09-12 13:25:28.617,1,7.0,False,,False,True
0 days 01:27:20.860000,SAI,55,0 days 00:01:26.954000,17.0,1.0,,,0 days 00:00:28.379000,0 days 00:00:29.511000,0 days 00:00:29.064000,0 days 01:26:22.344000,0 days 01:26:51.855000,0 days 01:27:20.919000,,311.0,303.0,313.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:25:53.906000,2021-09-12 13:26:55.515,1,7.0,False,,False,True
0 days 01:28:47.915000,SAI,55,0 days 00:01:27.055000,18.0,1.0,,,0 days 00:00:28.377000,0 days 00:00:29.515000,0 days 00:00:29.163000,0 days 01:27:49.296000,0 days 01:28:18.811000,0 days 01:28:47.974000,,312.0,303.0,315.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:27:20.860000,2021-09-12 13:28:22.469,1,7.0,False,,False,True
0 days 01:30:14.927000,SAI,55,0 days 00:01:27.012000,19.0,1.0,,,0 days 00:00:28.406000,0 days 00:00:29.615000,0 days 00:00:28.991000,0 days 01:29:16.380000,0 days 01:29:45.995000,0 days 01:30:14.986000,312.0,312.0,302.0,,False,MEDIUM,19.0,True,Ferrari,0 days 01:28:47.915000,2021-09-12 13:29:49.524,1,7.0,False,,False,True
0 days 01:31:42.241000,SAI,55,0 days 00:01:27.314000,20.0,1.0,,,0 days 00:00:28.765000,0 days 00:00:29.507000,0 days 00:00:29.042000,0 days 01:30:43.751000,0 days 01:31:13.258000,0 days 01:31:42.300000,309.0,310.0,302.0,312.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:30:14.927000,2021-09-12 13:31:16.536,1,7.0,False,,False,True
0 days 01:33:10.019000,SAI,55,0 days 00:01:27.778000,21.0,1.0,,,0 days 00:00:28.812000,0 days 00:00:29.764000,0 days 00:00:29.202000,0 days 01:32:11.112000,0 days 01:32:40.876000,0 days 01:33:10.078000,308.0,308.0,302.0,311.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:31:42.241000,2021-09-12 13:32:43.850,1,7.0,False,,False,True
0 days 01:34:37.594000,SAI,55,0 days 00:01:27.575000,22.0,1.0,,,0 days 00:00:28.644000,0 days 00:00:29.649000,0 days 00:00:29.282000,0 days 01:33:38.722000,0 days 01:34:08.371000,0 days 01:34:37.653000,309.0,313.0,302.0,316.0,False,MEDIUM,22.0,True,Ferrari,0 days 01:33:10.019000,2021-09-12 13:34:11.628,1,7.0,False,,False,True
0 days 01:36:05.052000,SAI,55,0 days 00:01:27.458000,23.0,1.0,,,0 days 00:00:28.636000,0 days 00:00:29.560000,0 days 00:00:29.262000,0 days 01:35:06.289000,0 days 01:35:35.849000,0 days 01:36:05.111000,,311.0,302.0,314.0,False,MEDIUM,23.0,True,Ferrari,0 days 01:34:37.594000,2021-09-12 13:35:39.203,1,6.0,False,,False,True
0 days 01:37:32.458000,SAI,55,0 days 00:01:27.406000,24.0,1.0,,,0 days 00:00:28.664000,0 days 00:00:29.587000,0 days 00:00:29.155000,0 days 01:36:33.775000,0 days 01:37:03.362000,0 days 01:37:32.517000,308.0,310.0,303.0,313.0,False,MEDIUM,24.0,True,Ferrari,0 days 01:36:05.052000,2021-09-12 13:37:06.661,1,5.0,False,,False,True
0 days 01:39:01.529000,SAI,55,0 days 00:01:29.071000,25.0,1.0,,,0 days 00:00:28.911000,0 days 00:00:30.483000,0 days 00:00:29.677000,0 days 01:38:01.428000,0 days 01:38:31.911000,0 days 01:39:01.588000,320.0,312.0,302.0,324.0,False,MEDIUM,25.0,True,Ferrari,0 days 01:37:32.458000,2021-09-12 13:38:34.067,1,5.0,False,,False,True
0 days 01:40:50.950000,SAI,55,0 days 00:01:49.421000,26.0,1.0,,0 days 01:40:47.197000,0 days 00:00:28.611000,0 days 00:00:39.391000,0 days 00:00:41.419000,0 days 01:39:30.199000,0 days 01:40:09.590000,0 days 01:40:51.009000,310.0,220.0,,313.0,False,MEDIUM,26.0,True,Ferrari,0 days 01:39:01.529000,2021-09-12 13:40:03.138,24,4.0,False,,False,False
0 days 01:43:22.531000,SAI,55,,27.0,2.0,0 days 01:41:11.495000,,0 days 00:00:54.256000,0 days 00:00:41.240000,0 days 00:00:56.135000,0 days 01:41:45.215000,0 days 01:42:26.550000,0 days 01:43:22.755000,229.0,180.0,86.0,251.0,False,HARD,1.0,True,Ferrari,0 days 01:40:50.950000,2021-09-12 13:41:52.559,4,5.0,False,,False,False
0 days 01:46:00.985000,SAI,55,,28.0,2.0,,,0 days 00:00:53.332000,0 days 00:00:51.673000,0 days 00:00:53.412000,0 days 01:44:15.965000,0 days 01:45:07.632000,0 days 01:46:01.180000,112.0,235.0,215.0,143.0,False,HARD,2.0,True,Ferrari,0 days 01:43:22.531000,2021-09-12 13:44:24.140,4,5.0,False,,False,False
0 days 01:48:29.689000,SAI,55,0 days 00:02:28.704000,29.0,2.0,,,0 days 00:00:46.142000,0 days 00:00:56.752000,0 days 00:00:45.810000,0 days 01:46:47.186000,0 days 01:47:43.938000,0 days 01:48:29.748000,106.0,249.0,238.0,137.0,False,HARD,3.0,True,Ferrari,0 days 01:46:00.985000,2021-09-12 13:47:02.594,4,5.0,False,,False,False
0 days 01:50:58.098000,SAI,55,0 days 00:02:28.409000,30.0,2.0,,,0 days 00:00:41.517000,0 days 00:00:58.395000,0 days 00:00:48.497000,0 days 01:49:11.265000,0 days 01:50:09.660000,0 days 01:50:58.157000,144.0,163.0,310.0,150.0,False,HARD,4.0,True,Ferrari,0 days 01:48:29.689000,2021-09-12 13:49:31.298,4,5.0,False,,False,False
0 days 01:52:26.065000,SAI,55,0 days 00:01:27.967000,31.0,2.0,,,0 days 00:00:28.675000,0 days 00:00:30.176000,0 days 00:00:29.116000,0 days 01:51:26.832000,0 days 01:51:57.008000,0 days 01:52:26.124000,323.0,317.0,312.0,335.0,False,HARD,5.0,True,Ferrari,0 days 01:50:58.098000,2021-09-12 13:51:59.707,1,5.0,False,,False,False
0 days 01:53:54.089000,SAI,55,0 days 00:01:28.024000,32.0,2.0,,,0 days 00:00:28.314000,0 days 00:00:30.551000,0 days 00:00:29.159000,0 days 01:52:54.438000,0 days 01:53:24.989000,0 days 01:53:54.148000,327.0,315.0,310.0,332.0,False,HARD,6.0,True,Ferrari,0 days 01:52:26.065000,2021-09-12 13:53:27.674,2,6.0,False,,False,True
0 days 01:55:21.038000,SAI,55,0 days 00:01:26.949000,33.0,2.0,,,0 days 00:00:28.398000,0 days 00:00:29.510000,0 days 00:00:29.041000,0 days 01:54:22.546000,0 days 01:54:52.056000,0 days 01:55:21.097000,311.0,328.0,309.0,317.0,False,HARD,7.0,True,Ferrari,0 days 01:53:54.089000,2021-09-12 13:54:55.698,1,6.0,False,,False,True
0 days 01:56:47.223000,SAI,55,0 days 00:01:26.185000,34.0,2.0,,,0 days 00:00:28.181000,0 days 00:00:29.395000,0 days 00:00:28.609000,0 days 01:55:49.278000,0 days 01:56:18.673000,0 days 01:56:47.282000,310.0,318.0,310.0,334.0,True,HARD,8.0,True,Ferrari,0 days 01:55:21.038000,2021-09-12 13:56:22.647,1,6.0,False,,False,True
0 days 01:58:13.081000,SAI,55,0 days 00:01:25.858000,35.0,2.0,,,0 days 00:00:28.174000,0 days 00:00:29.069000,0 days 00:00:28.615000,0 days 01:57:15.456000,0 days 01:57:44.525000,0 days 01:58:13.140000,312.0,319.0,307.0,321.0,True,HARD,9.0,True,Ferrari,0 days 01:56:47.223000,2021-09-12 13:57:48.832,1,6.0,False,,False,True
0 days 01:59:39.111000,SAI,55,0 days 00:01:26.030000,36.0,2.0,,,0 days 00:00:28.255000,0 days 00:00:29.135000,0 days 00:00:28.640000,0 days 01:58:41.395000,0 days 01:59:10.530000,0 days 01:59:39.170000,,318.0,307.0,,False,HARD,10.0,True,Ferrari,0 days 01:58:13.081000,2021-09-12 13:59:14.690,1,6.0,False,,False,True
0 days 02:01:04.973000,SAI,55,0 days 00:01:25.862000,37.0,2.0,,,0 days 00:00:28.174000,0 days 00:00:29.110000,0 days 00:00:28.578000,0 days 02:00:07.344000,0 days 02:00:36.454000,0 days 02:01:05.032000,314.0,322.0,311.0,323.0,False,HARD,11.0,True,Ferrari,0 days 01:59:39.111000,2021-09-12 14:00:40.720,1,6.0,False,,False,True
0 days 02:02:30.884000,SAI,55,0 days 00:01:25.911000,38.0,2.0,,,0 days 00:00:28.099000,0 days 00:00:29.164000,0 days 00:00:28.648000,0 days 02:01:33.131000,0 days 02:02:02.295000,0 days 02:02:30.943000,318.0,324.0,310.0,325.0,False,HARD,12.0,True,Ferrari,0 days 02:01:04.973000,2021-09-12 14:02:06.582,1,6.0,False,,False,True
0 days 02:03:57.077000,SAI,55,0 days 00:01:26.193000,39.0,2.0,,,0 days 00:00:28.108000,0 days 00:00:29.363000,0 days 00:00:28.722000,0 days 02:02:59.051000,0 days 02:03:28.414000,0 days 02:03:57.136000,319.0,324.0,310.0,327.0,False,HARD,13.0,True,Ferrari,0 days 02:02:30.884000,2021-09-12 14:03:32.493,1,6.0,False,,False,True
0 days 02:05:22.999000,SAI,55,0 days 00:01:25.922000,40.0,2.0,,,0 days 00:00:28.033000,0 days 00:00:29.161000,0 days 00:00:28.728000,0 days 02:04:25.169000,0 days 02:04:54.330000,0 days 02:05:23.058000,,333.0,310.0,,False,HARD,14.0,True,Ferrari,0 days 02:03:57.077000,2021-09-12 14:04:58.686,1,6.0,False,,False,True
0 days 02:06:48.783000,SAI,55,0 days 00:01:25.784000,41.0,2.0,,,0 days 00:00:28.004000,0 days 00:00:29.162000,0 days 00:00:28.618000,0 days 02:05:51.062000,0 days 02:06:20.224000,0 days 02:06:48.842000,,332.0,310.0,326.0,True,HARD,15.0,True,Ferrari,0 days 02:05:22.999000,2021-09-12 14:06:24.608,2,6.0,False,,False,True
0 days 02:08:14.498000,SAI,55,0 days 00:01:25.715000,42.0,2.0,,,0 days 00:00:27.867000,0 days 00:00:29.162000,0 days 00:00:28.686000,0 days 02:07:16.709000,0 days 02:07:45.871000,0 days 02:08:14.557000,320.0,336.0,309.0,335.0,True,HARD,16.0,True,Ferrari,0 days 02:06:48.783000,2021-09-12 14:07:50.392,1,6.0,False,,False,True
0 days 02:09:41.275000,SAI,55,0 days 00:01:26.777000,43.0,2.0,,,0 days 00:00:28.149000,0 days 00:00:29.445000,0 days 00:00:29.183000,0 days 02:08:42.706000,0 days 02:09:12.151000,0 days 02:09:41.334000,,336.0,312.0,333.0,False,HARD,17.0,True,Ferrari,0 days 02:08:14.498000,2021-09-12 14:09:16.107,2,6.0,False,,False,True
